$$HAR,17:51:25,419986106,-936612736,6306961,19525950,7055,100,47300,2562,9123
$$HAR,17:51:28,419985205,-936612397,6328605,16457036,1716,100,47180,2559,9030
$$HAR,17:51:31,419984321,-936613511,6352142,20871796,6617,100,47053,2554,8968
$$HAR,17:51:34,419982222,-936613742,6374912,15328656,7536,100,46923,2550,8888
$$HAR,17:51:37,419980306,-936614671,6399087,21627042,8532,100,46791,2546,8803
$$HAR,17:51:40,419979654,-936615927,6419117,23155286,3525,100,46656,2542,8728
$$HAR,17:51:43,419979380,-936616874,6434214,25210968,3270,100,46524,2539,8668
$$HAR,17:51:46,419978802,-936618042,6456170,24322388,6004,100,46401,2536,8644
$$HAR,17:51:49,419976740,-936619734,6474466,19873402,8575,100,46276,2532,8601
$$HAR,17:51:52,419974696,-936620105,6492438,16654920,6174,100,46155,2529,8526
$$HAR,17:51:55,419973907,-936620515,6512689,22584372,4085,100,46034,2526,8448
$$HAR,17:51:58,419972488,-936622244,6533023,20852706,9288,100,45915,2522,8340
$$HAR,17:52:1,419970412,-936622790,6554912,17906556,6591,100,45795,2519,8220
$$HAR,17:52:4,419969546,-936622766,6574192,22695284,3848,100,45670,2514,8104
$$HAR,17:52:7,419968664,-936623852,6597642,23276864,6381,100,45547,2511,7947
$$HAR,17:52:10,419966334,-936625240,6617987,17705448,6733,102,45420,2508,7823
$$HAR,17:52:13,419964470,-936625140,6636317,17151580,4319,100,45295,2504,7739
$$HAR,17:52:16,419963302,-936625385,6659734,19079442,5373,100,45171,2500,7693
$$HAR,17:52:19,419961744,-936627143,6683709,20143394,11632,100,45043,2497,7665
$$HAR,17:52:22,419959259,-936628285,6702554,20418466,10067,100,44916,2494,7669
$$HAR,17:52:25,419956993,-936629337,6723653,23642486,5375,100,44790,2490,7654
$$HAR,17:52:28,419956431,-936629991,6745743,26025998,3852,100,44662,2485,7616
$$HAR,17:52:31,419955632,-936631347,6769080,20084414,2211,100,44536,2481,7538
$$HAR,17:52:34,419953956,-936631540,6791605,18757522,10037,101,44406,2473,7440
$$HAR,17:52:37,419951826,-936632765,6810666,22186674,10635,100,44274,2467,7298
$$HAR,17:52:40,419950645,-936634422,6833570,23350526,6316,100,44150,2463,7166
$$HAR,17:52:43,419949316,-936634742,6858648,15568422,7977,101,44021,2459,7069
$$HAR,17:52:46,419947045,-936635653,6876764,20834166,9122,131,43889,2455,7010
$$HAR,17:52:49,419945047,-936637702,6892720,22777492,8847,100,43763,2451,6972
$$HAR,17:52:52,419942963,-936639349,6910608,20970138,9384,98,43648,2447,6913
$$HAR,17:52:55,419940920,-936640199,6934040,20073586,7501,95,43534,2443,6840
$$HAR,17:52:58,419940106,-936640589,6958777,20859348,1212,98,43415,2439,6825
$$HAR,17:53:1,419939721,-936642062,6978811,23346074,5250,94,43290,2435,6833
$$HAR,17:53:4,419937932,-936643420,7002512,17857576,8877,94,43167,2430,6792
$$HAR,17:53:7,419936732,-936643311,7022928,17669374,2415,95,43039,2425,6737
$$HAR,17:53:10,419936344,-936644041,7040900,24829112,4068,94,42915,2421,6695
$$HAR,17:53:13,419935993,-936644983,7057157,23784330,1614,94,42797,2415,6649
$$HAR,17:53:16,419934831,-936644862,7074620,17404116,6545,94,42683,2410,6580
$$HAR,17:53:19,419932688,-936645578,7094804,20799508,10057,94,42575,2406,6493
$$HAR,17:53:22,419931122,-936647521,7115134,22677618,6434,94,42464,2401,6443
$$HAR,17:53:25,419930271,-936649140,7138532,21253162,4962,94,42351,2398,6375
$$HAR,17:53:28,419928282,-936648904,7161491,17876446,9277,94,42231,2394,6375
$$HAR,17:53:31,419925625,-936649835,7178126,19706680,9867,94,42110,2389,6374
$$HAR,17:53:34,419922962,-936650434,7196410,18480418,10116,94,41996,2385,6337
$$HAR,17:53:37,419920374,-936651109,7218483,20346688,11321,94,41886,2381,6336
$$HAR,17:53:40,419918605,-936653183,7239824,23927674,6105,94,41768,2376,6362
$$HAR,17:53:43,419917435,-936653555,7261693,15498060,4999,95,41652,2372,6343
$$HAR,17:53:46,419915701,-936654330,7284849,23388344,7202,93,41533,2368,6307
$$HAR,17:53:49,419914530,-936656531,7303882,23594888,6231,93,41410,2364,6270
$$HAR,17:53:52,419913720,-936657380,7323703,21906480,6554,93,41294,2361,6269
$$HAR,17:53:55,419911786,-936658742,7347371,19140506,11412,93,41178,2357,6299
$$HAR,17:53:58,419908979,-936659655,7365354,20215346,9491,93,41058,2353,6325
$$HAR,17:54:1,419906702,-936661612,7380388,21866062,7442,93,40944,2350,6321
$$HAR,17:54:4,419904149,-936663012,7396570,19284790,9516,96,40837,2344,6310
$$HAR,17:54:7,419901909,-936662983,7414873,16474266,7363,96,40731,2339,6282
$$HAR,17:54:10,419900316,-936662945,7438976,18152114,7144,96,40629,2335,6250
$$HAR,17:54:13,419899196,-936664850,7461986,22204954,9191,96,40519,2332,6236
$$HAR,17:54:16,419896864,-936666213,7481172,21244530,9215,96,40402,2327,6240
$$HAR,17:54:19,419894776,-936665857,7502497,14920980,5626,96,40292,2322,6234
$$HAR,17:54:22,419893977,-936665340,7519439,14830096,2684,96,40178,2318,6220
$$HAR,17:54:25,419893403,-936665259,7535068,15130272,3824,96,40073,2314,6188
$$HAR,17:54:28,419892733,-936664621,7554042,14402712,3584,96,39972,2308,6120
$$HAR,17:54:31,419892558,-936664349,7570863,19702992,2273,96,39870,2303,6065
$$HAR,17:54:34,419892057,-936664774,7594491,21307810,5962,96,39771,2299,5984
$$HAR,17:54:37,419889857,-936665085,7613807,16932040,7369,97,39662,2295,5943
$$HAR,17:54:40,419888017,-936664512,7627851,15208902,5892,95,39558,2291,5920
$$HAR,17:54:43,419886842,-936663564,7648002,13777258,4163,95,39458,2286,5897
$$HAR,17:54:46,419886485,-936663273,7668920,19710630,2847,95,39357,2282,5874
$$HAR,17:54:49,419885354,-936664437,7689918,19606548,8901,95,39253,2278,5851
$$HAR,17:54:52,419883829,-936664829,7715565,18661718,7181,101,39149,2274,5841
$$HAR,17:54:55,419883390,-936663869,7737409,5375038,1164,95,39032,2269,5840
$$HAR,17:54:58,419883121,-936664725,7755791,26154180,3942,95,38917,2265,5840
$$HAR,17:55:1,419882134,-936665879,7777465,19588620,2665,97,38807,2261,5843
$$HAR,17:55:4,419880703,-936665083,7800656,13805838,5077,95,38694,2253,5833
$$HAR,17:55:7,419880258,-936664990,7825726,19993158,4612,95,38580,2248,5787
$$HAR,17:55:10,419879700,-936666394,7847803,25293248,3070,98,38462,2243,5742
$$HAR,17:55:13,419879671,-936665866,7868960,34446736,1684,95,38342,2238,5688
$$HAR,17:55:16,419879380,-936666285,7891597,27309522,4210,95,38226,2232,5642
$$HAR,17:55:19,419879613,-936667230,7913125,28345808,3688,95,38108,2228,5593
$$HAR,17:55:22,419879555,-936666464,7933569,14044116,3255,100,37997,2225,5561
$$HAR,17:55:25,419878503,-936665468,7949257,17685848,7215,95,37881,2220,5552
$$HAR,17:55:28,419877129,-936665089,7969505,18030088,9099,95,37775,2216,5538
$$HAR,17:55:31,419876288,-936666186,7991144,22360860,5502,95,37670,2212,5537
$$HAR,17:55:34,419875799,-936667898,8010146,35223884,2909,117,37564,2209,5545
$$HAR,17:55:37,419876239,-936667740,8024898,35978660,2644,100,37456,2205,5536
$$HAR,17:55:40,419876174,-936667195,8045598,22548680,1877,98,37356,2201,5504
$$HAR,17:55:43,419874813,-936667259,8067422,18663028,2590,95,37253,2198,5490
$$HAR,17:55:46,419873408,-936666574,8087096,14801748,7797,95,37148,2194,5472
$$HAR,17:55:49,419871927,-936666849,8105706,18675802,8221,95,37043,2189,5449
$$HAR,17:55:52,419871014,-936667769,8127541,19773416,4947,96,36943,2184,5408
$$HAR,17:55:55,419870008,-936666685,8150151,11288132,1579,95,36835,2179,5341
$$HAR,17:55:58,419870088,-936665338,8166956,8042365,2115,95,36729,2175,5288
$$HAR,17:56:1,419869496,-936664764,8190835,14758940,6140,95,36626,2170,5270
$$HAR,17:56:4,419867903,-936665368,8208762,21085582,5705,96,36518,2165,5251
$$HAR,17:56:7,419866362,-936666307,8225011,21881242,7147,96,36416,2162,5259
$$HAR,17:56:10,419865491,-936667326,8246000,24946256,4481,95,36319,2159,5276
$$HAR,17:56:13,419865608,-936667280,8266316,6191868,2169,91,36219,2156,5311
$$HAR,17:56:16,419865089,-936665852,8285816,11403790,5022,91,36117,2153,5341
$$HAR,17:56:19,419865030,-936664956,8307908,5128143,3495,91,36017,2149,5341
$$HAR,17:56:22,419865075,-936665223,8330547,19750104,2489,91,35915,2146,5331
$$HAR,17:56:25,419863783,-936664937,8356103,12366650,6048,91,35807,2142,5291
$$HAR,17:56:28,419863589,-936663269,8377027,9536646,2181,91,35698,2137,5219
$$HAR,17:56:31,419863658,-936663174,8398585,18788414,2758,91,35588,2131,5126
$$HAR,17:56:34,419862690,-936662507,8425007,12823832,6772,91,35481,2126,5002
$$HAR,17:56:37,419862526,-936660429,8448820,6565342,3971,91,35363,2122,4888
$$HAR,17:56:40,419862959,-936659616,8466621,5751334,1316,91,35250,2118,4773
$$HAR,17:56:43,419862535,-936659765,8485151,17841572,2441,91,35142,2113,4680
$$HAR,17:56:46,419861258,-936658807,8506977,11706146,6493,91,35037,2108,4593
$$HAR,17:56:49,419860953,-936656945,8531455,6503867,4309,91,34933,2104,4496
$$HAR,17:56:52,419860841,-936657100,8552181,20766880,3674,90,34823,2100,4413
$$HAR,17:56:55,419859560,-936657215,8569950,16739614,7064,90,34718,2096,4360
$$HAR,17:56:58,419858008,-936656893,8587369,18758136,6435,90,34615,2092,4316
$$HAR,17:57:1,419856794,-936656988,8611146,23668390,4418,92,34516,2088,4272
$$HAR,17:57:4,419856714,-936657118,8635764,6878721,3588,90,34414,2084,4271
$$HAR,17:57:7,419856045,-936655602,8659379,14676906,8117,90,34305,2081,4305
$$HAR,17:57:10,419854638,-936655598,8681835,18521618,5433,90,34197,2076,4344
$$HAR,17:57:13,419854377,-936656272,8700631,25233074,795,90,34090,2073,4374
$$HAR,17:57:16,419854644,-936655640,8719809,6071855,4473,92,33986,2069,4382
$$HAR,17:57:19,419854845,-936654155,8741522,6580473,4027,90,33885,2066,4382
$$HAR,17:57:22,419855002,-936653945,8766494,26971048,4065,90,33783,2064,4407
$$HAR,17:57:25,419854707,-936654507,8791906,17697628,1700,90,33678,2058,4455
$$HAR,17:57:28,419853573,-936653391,8817250,12163370,10012,90,33568,2054,4449
$$HAR,17:57:31,419853286,-936651458,8836219,8429152,4947,90,33455,2050,4384
$$HAR,17:57:34,419853582,-936649452,8855218,8620454,5409,90,33349,2047,4331
$$HAR,17:57:37,419853116,-936647145,8871024,11554672,4865,89,33246,2043,4296
$$HAR,17:57:40,419852107,-936645103,8889061,13501814,7134,89,33152,2039,4252
$$HAR,17:57:43,419851362,-936642771,8904846,10161294,7335,89,33058,2035,4204
$$HAR,17:57:46,419851501,-936640875,8925258,6158828,5601,90,32970,2031,4186
$$HAR,17:57:49,419851695,-936640985,8945422,31769756,1106,89,32881,2028,4190
$$HAR,17:57:52,419851310,-936641658,8961229,22507092,3938,89,32787,2024,4197
$$HAR,17:57:55,419850578,-936642109,8979728,21059650,4845,91,32701,2020,4193
$$HAR,17:57:58,419849022,-936641999,8997400,15737634,5841,89,32614,2016,4158
$$HAR,17:58:1,419847593,-936640866,9019390,12283172,3386,96,32528,2012,4140
$$HAR,17:58:4,419847836,-936638646,9044075,4583448,6345,91,32436,2006,4148
$$HAR,17:58:7,419848295,-936637849,9067049,6284854,3071,91,32341,2000,4147
$$HAR,17:58:10,419847361,-936636169,9090885,10222018,8928,91,32242,1993,4094
$$HAR,17:58:13,419847704,-936633608,9112150,8097495,7885,91,32137,1988,3998
$$HAR,17:58:16,419848554,-936632434,9131113,7844904,3974,94,32036,1983,3907
$$HAR,17:58:19,419848223,-936631403,9155837,16606284,6269,89,31939,1976,3837
$$HAR,17:58:22,419847704,-936629477,9180264,12607784,2727,91,31837,1970,3763
$$HAR,17:58:25,419847865,-936629385,9202167,35476360,3377,89,31734,1966,3690
$$HAR,17:58:28,419848327,-936629060,9222353,754830,5338,89,31632,1962,3625
$$HAR,17:58:31,419849055,-936628899,9236178,3802399,1709,89,31534,1957,3572
$$HAR,17:58:34,419849029,-936628787,9253905,14833564,3636,89,31444,1951,3503
$$HAR,17:58:37,419848577,-936628793,9270914,18863012,1322,89,31355,1947,3438
$$HAR,17:58:40,419848134,-936628609,9285700,16966058,1417,89,31271,1943,3404
$$HAR,17:58:43,419847946,-936628442,9303485,15214708,1554,89,31190,1938,3390
$$HAR,17:58:46,419847538,-936628527,9320365,15934602,4265,89,31110,1933,3381
$$HAR,17:58:49,419846692,-936627764,9338674,13307650,4004,89,31030,1929,3355
$$HAR,17:58:52,419845989,-936625415,9361784,8001992,8693,90,30949,1924,3363
$$HAR,17:58:55,419846625,-936622227,9379564,5947995,7763,89,30862,1920,3359
$$HAR,17:58:58,419847694,-936620020,9400347,5557762,5832,89,30777,1914,3345
$$HAR,17:59:1,419848039,-936619552,9422566,13554518,3994,89,30689,1911,3327
$$HAR,17:59:4,419847264,-936618768,9440241,14652228,4800,89,30598,1907,3314
$$HAR,17:59:7,419846571,-936617015,9461322,10036524,5959,90,30510,1902,3318
$$HAR,17:59:10,419847416,-936614730,9483960,3008729,5692,89,30419,1898,3305
$$HAR,17:59:13,419848453,-936614044,9502538,2305691,2915,89,30328,1894,3296
$$HAR,17:59:16,419848279,-936613459,9523178,10442846,3647,89,30239,1890,3291
$$HAR,17:59:19,419848156,-936611279,9545730,7042629,8582,89,30150,1886,3269
$$HAR,17:59:22,419849284,-936609627,9565993,4365262,5113,89,30059,1882,3247
$$HAR,17:59:25,419849728,-936609375,9587936,12197392,3502,89,29967,1876,3238
$$HAR,17:59:28,419849225,-936607461,9608816,11836360,6814,92,29875,1872,3217
$$HAR,17:59:31,419849307,-936604871,9629619,9025064,6576,89,29781,1868,3212
$$HAR,17:59:34,419849232,-936603045,9656740,3840589,2498,89,29689,1864,3220
$$HAR,17:59:37,419849224,-936603166,9678935,8640858,3456,89,29592,1860,3232
$$HAR,17:59:40,419849539,-936601362,9704527,7033672,8474,89,29494,1856,3232
$$HAR,17:59:43,419849872,-936598172,9721243,8077404,6094,89,29391,1853,3253
$$HAR,17:59:46,419849785,-936594865,9737111,9304746,8167,89,29299,1849,3278
$$HAR,17:59:49,419849897,-936591738,9752114,8776354,8498,89,29211,1845,3337
$$HAR,17:59:52,419850160,-936588940,9776565,8713326,9398,89,29132,1841,3375
$$HAR,17:59:55,419850258,-936587577,9804331,7797503,795,90,29045,1837,3405
$$HAR,17:59:58,419850895,-936587063,9825138,6560376,7259,94,28949,1833,3409
$$HAR,18:0:1,419852072,-936585097,9841995,4871550,7182,94,28854,1829,3374
$$HAR,18:0:4,419853268,-936583227,9856532,4041393,6486,94,28766,1826,3344
$$HAR,18:0:7,419854391,-936581459,9870987,4433145,6788,94,28685,1822,3314
$$HAR,18:0:10,419855560,-936579584,9888103,5392844,7373,94,28609,1818,3322
$$HAR,18:0:13,419856691,-936577608,9904902,4870911,5996,94,28533,1814,3338
$$HAR,18:0:16,419857750,-936576078,9918339,5474152,5328,94,28458,1811,3346
$$HAR,18:0:19,419858795,-936574418,9935897,4958980,6044,94,28388,1806,3350
$$HAR,18:0:22,419859762,-936573172,9950192,4247030,4175,94,28318,1799,3358
$$HAR,18:0:25,419860480,-936572598,9966969,2388163,2846,94,28250,1795,3341
$$HAR,18:0:28,419861140,-936572184,9981719,2820236,2740,95,28180,1791,3315
$$HAR,18:0:31,419861726,-936571893,9997735,2457260,2209,102,28115,1784,3310
$$HAR,18:0:34,419861940,-936571868,10012889,15445966,565,99,28048,1780,3288
$$HAR,18:0:37,419861705,-936571770,10027191,16733724,842,95,27982,1776,3266
$$HAR,18:0:40,419861381,-936571767,10042201,18348502,1275,93,27919,1772,3266
$$HAR,18:0:43,419860810,-936571678,10057421,17746960,1964,93,27855,1769,3253
$$HAR,18:0:46,419859924,-936571429,10071211,16372694,3972,93,27793,1765,3257
$$HAR,18:0:49,419858707,-936570823,10085971,15830958,5988,93,27732,1761,3265
$$HAR,18:0:52,419857377,-936570214,10100933,16084110,5525,93,27669,1757,3247
$$HAR,18:0:55,419855931,-936569622,10115642,16254226,5514,93,27607,1754,3230
$$HAR,18:0:58,419854387,-936568872,10131853,16066960,6569,93,27545,1750,3234
$$HAR,18:1:1,419852761,-936567803,10150855,14865372,6148,98,27482,1746,3238
$$HAR,18:1:4,419851882,-936565832,10177647,8453652,6869,93,27415,1743,3246
$$HAR,18:1:7,419852271,-936563993,10195225,7684669,3625,94,27339,1738,3250
$$HAR,18:1:10,419852371,-936563024,10210155,8674428,2172,94,27262,1733,3249
$$HAR,18:1:13,419852343,-936562089,10225004,9248238,2696,93,27191,1729,3223
$$HAR,18:1:16,419852087,-936561590,10244905,11972358,1589,94,27122,1725,3189
$$HAR,18:1:19,419851893,-936560733,10269842,8150420,5308,94,27050,1721,3159
$$HAR,18:1:22,419851131,-936558050,10293026,12792466,10633,93,26969,1718,3129
$$HAR,18:1:25,419849145,-936555891,10311052,14905742,9559,93,26886,1712,3099
$$HAR,18:1:28,419846862,-936554444,10326872,14931674,8683,93,26807,1706,3068
$$HAR,18:1:31,419844648,-936552486,10342541,14460998,9078,102,26731,1702,3038
$$HAR,18:1:34,419842733,-936550456,10356381,14711696,8683,95,26656,1695,3003
$$HAR,18:1:37,419840978,-936548226,10376971,12905572,9293,95,26587,1691,2982
$$HAR,18:1:40,419840005,-936545550,10399212,10165658,7149,96,26515,1687,2952
$$HAR,18:1:43,419839748,-936544391,10424003,15888926,1065,95,26440,1681,2939
$$HAR,18:1:46,419838190,-936544779,10449087,17707710,8387,95,26357,1675,2930
$$HAR,18:1:49,419835837,-936543595,10469771,14749474,9798,99,26272,1669,2900
$$HAR,18:1:52,419834480,-936541789,10491546,12320530,4295,95,26187,1663,2857
$$HAR,18:1:55,419834103,-936541818,10513113,20970040,2290,95,26102,1658,2818
$$HAR,18:1:58,419833102,-936542794,10528512,20469090,6355,95,26018,1654,2784
$$HAR,18:2:1,419831439,-936543678,10543417,19453098,7724,95,25938,1649,2784
$$HAR,18:2:4,419830447,-936543936,10566727,15964234,1438,95,25865,1645,2788
$$HAR,18:2:7,419830015,-936543350,10589353,10853890,1706,96,25788,1641,2800
$$HAR,18:2:10,419829352,-936543482,10616509,23327788,4760,95,25708,1638,2829
$$HAR,18:2:13,419827909,-936545349,10636641,19464346,6098,95,25621,1633,2863
$$HAR,18:2:16,419825651,-936546820,10655750,19157616,11089,95,25537,1629,2887
$$HAR,18:2:19,419823206,-936547627,10670810,18994766,11449,95,25455,1624,2887
$$HAR,18:2:22,419821192,-936548328,10692805,21336480,9135,96,25381,1620,2874
$$HAR,18:2:25,419819382,-936550073,10717995,25132854,8053,96,25303,1613,2865
$$HAR,18:2:28,419819342,-936551459,10738350,29802548,1134,96,25219,1609,2844
$$HAR,18:2:31,419819621,-936551693,10756807,5567398,2411,96,25139,1604,2818
$$HAR,18:2:34,419819900,-936551255,10773746,4480533,1538,96,25062,1600,2805
$$HAR,18:2:37,419819580,-936550575,10795532,17001510,4538,101,24986,1595,2804
$$HAR,18:2:40,419817742,-936549980,10815956,16276986,7264,96,24909,1590,2812
$$HAR,18:2:43,419816208,-936548709,10829975,14423702,5560,96,24833,1584,2833
$$HAR,18:2:46,419814774,-936547645,10850114,14972708,5927,96,24762,1578,2828
$$HAR,18:2:49,419813212,-936546889,10877883,16146306,6770,95,24689,1573,2815
$$HAR,18:2:52,419813056,-936545222,10902656,6502048,5179,95,24610,1569,2785
$$HAR,18:2:55,419813412,-936543494,10921222,7961245,4787,95,24527,1565,2777
$$HAR,18:2:58,419813595,-936541838,10942917,10599766,4542,151,24447,1561,2776
$$HAR,18:3:1,419813271,-936539201,10960760,10365192,7775,101,24368,1557,2771
$$HAR,18:3:4,419812581,-936536462,10975006,10374336,6147,98,24296,1553,2788
$$HAR,18:3:7,419811664,-936534310,10996952,11158722,5155,95,24227,1548,2809
$$HAR,18:3:10,419810723,-936533110,11025928,20275928,2718,96,24153,1544,2821
$$HAR,18:3:13,419810638,-936533981,11045573,25254430,1369,98,24071,1539,2846
$$HAR,18:3:16,419810524,-936534241,11058872,22388616,1083,96,23992,1535,2879
$$HAR,18:3:19,419810533,-936534179,11073004,4829180,2693,98,23921,1531,2887
$$HAR,18:3:22,419810271,-936534114,11089992,18851714,2829,96,23855,1527,2912
$$HAR,18:3:25,419809720,-936534639,11106809,22747284,3086,94,23791,1523,2928
$$HAR,18:3:28,419809390,-936534416,11132653,14611606,1202,94,23727,1518,2937
$$HAR,18:3:31,419809116,-936533756,11163939,7285062,2818,94,23656,1513,2927
$$HAR,18:3:34,419809150,-936534156,11189157,21524092,6535,94,23573,1509,2894
$$HAR,18:3:37,419807578,-936535083,11208366,19745690,7817,94,23491,1504,2876
$$HAR,18:3:40,419805436,-936535363,11224200,19450518,5786,94,23410,1500,2851
$$HAR,18:3:43,419803462,-936536163,11242882,20212614,6652,94,23336,1495,2833
$$HAR,18:3:46,419801757,-936536939,11257784,19032510,6851,94,23265,1491,2808
$$HAR,18:3:49,419800412,-936537621,11281591,18805992,6344,96,23199,1487,2783
$$HAR,18:3:52,419798828,-936538310,11312133,18684720,6227,96,23127,1482,2757
$$HAR,18:3:55,419796746,-936536562,11337637,13407556,11469,94,23046,1479,2752
$$HAR,18:3:58,419794590,-936534470,11354307,14480138,10648,94,22963,1474,2769
$$HAR,18:4:1,419792457,-936532925,11370605,16170430,8265,94,22886,1470,2794
$$HAR,18:4:4,419790258,-936531463,11396044,15724558,9318,94,22815,1465,2814
$$HAR,18:4:7,419788366,-936529193,11411602,13169864,6433,100,22738,1460,2831
$$HAR,18:4:10,419787286,-936527820,11430370,12457004,3380,94,22668,1454,2822
$$HAR,18:4:13,419786255,-936527880,11454425,15185106,3041,94,22599,1449,2796
$$HAR,18:4:16,419784965,-936526600,11482612,13909200,11024,94,22525,1445,2762
$$HAR,18:4:19,419782178,-936524313,11501594,16108784,12868,94,22446,1441,2737
$$HAR,18:4:22,419779192,-936522665,11520076,16317150,12167,94,22372,1437,2724
$$HAR,18:4:25,419776357,-936521573,11549557,16551404,9135,100,22301,1432,2744
$$HAR,18:4:28,419775154,-936521674,11573244,18795668,1484,96,22221,1428,2740
$$HAR,18:4:31,419773961,-936521988,11590621,20035652,3944,96,22142,1423,2739
$$HAR,18:4:46,419763466,-936518790,11702489,14505774,7211,124,21519,1375,2677
$$HAR,18:4:49,419762193,-936516960,11724489,10403404,6765,109,21508,1374,2672
$$HAR,18:4:52,419761152,-936515698,11746270,11574464,8993,109,21481,1374,2677
$$HAR,18:4:55,419760316,-936514196,11766747,14472646,2918,110,21444,1371,2668
$$HAR,18:4:58,419759961,-936512835,11783693,12306620,3131,110,21399,1369,2668
$$HAR,18:5:1,419758957,-936510865,11802657,12837650,7846,112,21352,1366,2672
$$HAR,18:5:4,419758410,-936509356,11820061,10205194,6651,109,21300,1364,2671
$$HAR,18:5:7,419757996,-936507903,11835090,9888856,4906,98,21249,1361,2676
$$HAR,18:5:10,419757182,-936506734,11855607,15776958,1817,98,21198,1358,2684
$$HAR,18:5:13,419756342,-936506986,11874194,19543582,3393,94,21142,1355,2683
$$HAR,18:5:16,419755755,-936507015,11891754,17139936,3683,97,21085,1352,2696
$$HAR,18:5:19,419755327,-936505044,11909515,11597534,7314,94,21027,1348,2704
$$HAR,18:5:22,419754612,-936502887,11924699,11820178,7366,94,20970,1345,2741
$$HAR,18:5:25,419752928,-936501531,11949571,16806972,7090,94,20915,1342,2795
$$HAR,18:5:28,419751326,-936501331,11973085,17306858,3226,94,20854,1338,2849
$$HAR,18:5:31,419750915,-936500237,11993121,11705406,2117,94,20786,1335,2886
$$HAR,18:5:34,419750664,-936498678,12011364,10959958,4079,94,20721,1332,2907
$$HAR,18:5:37,419750350,-936497113,12027338,11941108,7127,94,20658,1329,2919
$$HAR,18:5:40,419749753,-936495500,12050610,12020148,6219,94,20599,1326,2952
$$HAR,18:5:43,419749115,-936493332,12077201,8655388,6986,94,20535,1322,2981
$$HAR,18:5:46,419748700,-936490886,12093608,10921992,4199,94,20464,1319,3010
$$HAR,18:5:49,419748204,-936489148,12107928,11815618,5079,94,20400,1315,3027
$$HAR,18:5:52,419747320,-936487064,12122112,11722532,9517,94,20341,1312,3031
$$HAR,18:5:55,419746335,-936484570,12137468,10873150,8246,94,20285,1308,3039
$$HAR,18:5:58,419745264,-936481897,12150375,12261064,6103,94,20232,1305,3047
$$HAR,18:6:1,419743690,-936479110,12169601,13535794,11374,94,20181,1302,3076
$$HAR,18:6:4,419740866,-936475805,12190480,14533054,15821,94,20128,1298,3105
$$HAR,18:6:7,419738143,-936472711,12214038,13150450,12683,94,20071,1295,3130
$$HAR,18:6:10,419736620,-936469906,12234919,12261966,8047,93,20010,1291,3155
$$HAR,18:6:13,419734950,-936467525,12248160,14130994,8939,93,19949,1287,3146
$$HAR,18:6:16,419732220,-936465544,12267303,16061552,14121,94,19893,1283,3137
$$HAR,18:6:19,419729033,-936463585,12291417,15599718,16806,109,19837,1279,3137
$$HAR,18:6:22,419725506,-936460911,12320731,14117284,16458,109,19775,1275,3128
$$HAR,18:6:25,419722422,-936456134,12344154,12077412,14601,103,19708,1272,3119
$$HAR,18:6:28,419720151,-936451481,12362293,12124382,13686,103,19640,1267,3102
$$HAR,18:6:31,419717295,-936448325,12389896,15250282,12701,103,19574,1263,3093
$$HAR,18:6:34,419714130,-936447029,12409378,15747586,14282,103,19505,1259,3072
$$HAR,18:6:37,419710647,-936445063,12421976,15056564,14704,103,19437,1256,3068
$$HAR,18:6:40,419707166,-936442830,12443444,15470154,13585,103,19378,1252,3046
$$HAR,18:6:43,419703718,-936441182,12470385,18036822,12220,103,19317,1249,3042
$$HAR,18:6:46,419701047,-936440067,12494730,16637266,9178,103,19249,1245,3054
$$HAR,18:6:49,419699059,-936438930,12511768,14920018,10895,103,19182,1242,3066
$$HAR,18:6:52,419697235,-936437420,12528569,13641856,9279,103,19120,1238,3074
$$HAR,18:6:55,419695077,-936435872,12541992,15148972,9156,105,19059,1235,3103
$$HAR,18:6:58,419692097,-936434425,12559949,17008874,13503,105,19003,1231,3115
$$HAR,18:7:1,419688586,-936433080,12581731,17776640,13848,105,18950,1228,3119
$$HAR,18:7:4,419685017,-936432236,12598041,16747228,14407,105,18893,1224,3106
$$HAR,18:7:7,419681602,-936431043,12617997,15585950,11488,105,18839,1220,3089
$$HAR,18:7:10,419679197,-936429947,12640085,13942248,8059,103,18783,1216,3081
$$HAR,18:7:13,419677292,-936428540,12656613,15757184,7269,105,18725,1213,3084
$$HAR,18:7:16,419675033,-936427079,12671659,16629850,9885,105,18669,1210,3101
$$HAR,18:7:19,419672332,-936425401,12698997,16224890,11878,105,18618,1207,3117
$$HAR,18:7:22,419668976,-936423618,12731023,15549438,19218,106,18558,1202,3121
$$HAR,18:7:25,419664237,-936421083,12748842,15521382,16754,103,18491,1199,3116
$$HAR,18:7:28,419660199,-936418875,12761906,16028208,14319,103,18426,1195,3116
$$HAR,18:7:31,419656680,-936418045,12780075,17225448,12217,103,18368,1192,3108
$$HAR,18:7:34,419653172,-936417566,12794312,17081764,13219,103,18312,1188,3107
$$HAR,18:7:37,419649940,-936417007,12808319,17725134,10392,103,18261,1185,3103
$$HAR,18:7:40,419647210,-936415705,12829740,16453122,11608,103,18212,1182,3103
$$HAR,18:7:43,419643622,-936413798,12855177,16162294,16356,103,18159,1178,3119
$$HAR,18:7:46,419639878,-936411921,12869805,15000256,13698,103,18102,1175,3144
$$HAR,18:7:49,419636593,-936409616,12886491,14320036,13384,103,18050,1172,3160
